"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","Toralla_seaway","Toralla_geodesic"
52.2,4.4,2023,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,5581,1007,858,851,805,708,686,629,1601,1489
49.39504,-1.07739,2021,2,"France","HUMAN_OBSERVATION",49.45,-1.04999999999999,6.43,5128,1183,1325,1311,1273,1186,265,245,1148,1001
49.7539,0.29525,2021,3,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
49.7539,0.29525,2021,3,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
49.7539,0.29525,2021,3,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
49.7539,0.29525,2021,3,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
49.7539,0.29525,2021,3,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
60.353219,5.233251,2021,4,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,10.81,6405,1750,611,373,606,492,1510,1268,2425,2240
60.444795,5.153566,2021,4,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,5.33,6405,1750,611,373,606,492,1510,1268,2425,2240
49.06568,-1.62998,2021,5,"France","HUMAN_OBSERVATION",NA,NA,NA,5040,1213,1431,1370,1379,1245,232,233,1060,941
60.394858,5.270221,2020,4,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,6.24,6405,1750,611,373,606,492,1510,1268,2425,2240
59.17115,5.87892,2020,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6275,1604,471,302,466,376,1380,1171,2295,2140
59.17178,5.87882,2020,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6275,1604,471,302,466,376,1380,1171,2295,2140
49.7539,0.29525,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
49.7539,0.29525,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,5202,1101,1239,1232,1187,1100,338,326,1222,1091
60.174219,5.46189,2019,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6375,1717,579,350,574,462,1480,1248,2395,2220
60.394858,5.270221,2019,4,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,6.24,6405,1750,611,373,606,492,1510,1268,2425,2240
59.215679,5.387171,2019,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6274,1620,473,330,468,402,1379,1158,2294,2128
60.187433,5.7649,2019,8,"Norway","HUMAN_OBSERVATION",60.15,5.65000000000001,7.61,6379,1710,581,340,576,453,1484,1252,2399,2223
60.394858,5.270221,2019,10,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,6.24,6405,1750,611,373,606,492,1510,1268,2425,2240
60.394858,5.270221,2018,4,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,6.24,6405,1750,611,373,606,492,1510,1268,2425,2240
60.464901,5.273956,2018,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6405,1751,611,373,606,492,1510,1270,2425,2242
60.464901,5.273956,2018,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6405,1751,611,373,606,492,1510,1270,2425,2242
60.394858,5.270221,2018,10,"Norway","HUMAN_OBSERVATION",60.45,5.25000000000001,6.24,6405,1750,611,373,606,492,1510,1268,2425,2240
49.66929,-1.57279,2018,NA,"France","HUMAN_OBSERVATION",49.75,-1.54999999999999,9.13,5072,1227,1329,1303,1277,1183,209,199,1092,1005
47.33133,3.13253,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.33117,3.13018,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.33133,3.13253,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.33152,3.13542,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.79177,3.88258,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.5258,2.93448,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.79177,3.88413,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.72847,3.96793,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.5258,2.93448,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.33152,3.13542,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.33133,3.13253,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.79177,3.88413,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.31355,4.3653,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.5258,2.93448,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.79177,3.88258,2016,2,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51.387027,0.981538,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.95000000000001,7.34,5399,1140,1054,1047,1003,924,504,379,1419,1263
51.360259,0.864867,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.85000000000001,10.04,5406,1146,1058,1051,1008,929,511,372,1426,1259
51.360259,0.864867,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.85000000000001,10.04,5406,1146,1058,1051,1008,929,511,372,1426,1259
51.360259,0.864867,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.85000000000001,10.04,5406,1146,1058,1051,1008,929,511,372,1426,1259
50.177249,-5.048295,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4941,1482,1561,1418,1510,1322,72,67,961,929
51.427981,0.962623,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5399,1138,1054,1049,1003,925,504,379,1419,1262
44.6775,-1.10333,2016,4,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,8.88,4797,1159,2114,1778,2062,1632,715,664,817,677
51.387027,0.981538,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.95000000000001,7.34,5399,1140,1054,1047,1003,924,504,379,1419,1263
51.387027,0.981538,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.95000000000001,7.34,5399,1140,1054,1047,1003,924,504,379,1419,1263
51.427981,0.962623,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5399,1138,1054,1049,1003,925,504,379,1419,1262
55.06666,-7.224129,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.05,-7.14999999999999,5.08,5574,1806,1442,1185,1437,1159,774,559,1593,1431
51.360259,0.864867,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.85000000000001,10.04,5406,1146,1058,1051,1008,929,511,372,1426,1259
51.360259,0.864867,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.85000000000001,10.04,5406,1146,1058,1051,1008,929,511,372,1426,1259
51.387027,0.981538,2016,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.95000000000001,7.34,5399,1140,1054,1047,1003,924,504,379,1419,1263
54.46206,-5.609617,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.08,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46206,-5.609617,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.08,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.07155,-6.192327,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1702,1593,1188,1588,1143,558,435,1367,1331
50.430239,-3.529669,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,6.06,5026,1380,1436,1322,1384,1219,78,51,1045,1001
50.561588,-3.456263,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5037,1384,1439,1313,1387,1211,89,54,1057,1012
50.430239,-3.529669,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,6.06,5026,1380,1436,1322,1384,1219,78,51,1045,1001
54.46206,-5.609617,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.08,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46206,-5.609617,2016,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.08,5396,1684,1508,1130,1503,1088,596,464,1415,1380
50.96963,1.83723,2016,6,"France","HUMAN_OBSERVATION",50.95,1.75000000000001,6.49,5351,1064,1069,1065,1017,931,456,422,1371,1259
50.364115,-4.13075,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1423,1505,1360,1453,1260,0,2,1011,972
50.364115,-4.13075,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4991,1423,1505,1360,1453,1260,0,2,1011,972
51.683896,-9.506624,2016,NA,"Ireland","HUMAN_OBSERVATION",51.75,-9.54999999999999,7.94,5050,1830,1939,1523,1912,1466,474,408,1072,1060
47.33133,-3.13253,2015,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.6451,-3.28108,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4789,1310,1779,1569,1727,1445,381,309,809,742
48.32195,-4.37117,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.33133,-3.13253,2015,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33133,-3.13253,2015,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33133,-3.13253,2015,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
44.6775,-1.10333,2015,3,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,8.88,4797,1159,2114,1778,2062,1632,715,664,817,677
47.33133,-3.13253,2015,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88413,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.79177,-3.88413,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.79177,-3.88413,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.33133,-3.13253,2015,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88413,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
48.32195,-4.37117,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.5258,-2.93448,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.5258,-2.93448,2015,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
54.71626,-5.747294,2015,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,7.29,5436,1706,1472,1118,1467,1081,637,498,1455,1411
54.71626,-5.747294,2015,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,7.29,5436,1706,1472,1118,1467,1081,637,498,1455,1411
48.32195,-4.37117,2014,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.48307,-3.05637,2014,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4785,1292,1801,1575,1750,1450,403,331,805,738
47.33133,-3.13253,2014,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33133,-3.13253,2014,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
48.32195,-4.37117,2014,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.79177,-3.88413,2014,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
48.82348,-3.0211,2014,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.87603,-1.83883,2014,4,"France","HUMAN_OBSERVATION",NA,NA,NA,5026,1223,1451,1396,1399,1271,238,236,1046,915
55.53871,-5.076446,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5521,1719,1426,1043,1421,1017,722,579,1540,1504
50.677835,-1.57465,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5127,1262,1301,1220,1249,1107,212,186,1147,1089
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.79177,-3.88413,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.33133,-3.13253,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.79177,-3.88413,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.33117,-3.13018,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88258,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
47.79177,-3.88413,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.33152,-3.13542,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.33152,-3.13542,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.33133,-3.13253,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33117,-3.13018,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88258,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
47.79177,-3.88413,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.33133,-3.13253,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33117,-3.13018,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.33117,-3.13018,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.33133,-3.13253,2013,2,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2013,2,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
55.98289,-5.653955,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,7.47,5578,1781,1335,1050,1330,1036,779,640,1598,1554
55.98289,-5.653955,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,7.47,5578,1781,1335,1050,1330,1036,779,640,1598,1554
56.03285,-5.599414,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,5578,1781,1335,1050,1330,1036,779,640,1598,1554
56.03285,-5.599414,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,5578,1781,1335,1050,1330,1036,779,640,1598,1554
55.98289,-5.653955,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,7.47,5578,1781,1335,1050,1330,1036,779,640,1598,1554
56.03285,-5.599414,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,5578,1781,1335,1050,1330,1036,779,640,1598,1554
56.03285,-5.599414,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,5578,1781,1335,1050,1330,1036,779,640,1598,1554
55.98289,-5.653955,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,7.47,5578,1781,1335,1050,1330,1036,779,640,1598,1554
55.98289,-5.653955,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,7.47,5578,1781,1335,1050,1330,1036,779,640,1598,1554
50.874738,-1.368199,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
50.780229,-1.352452,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,7.77,5153,1254,1287,1195,1235,1082,236,206,1173,1114
50.808498,-1.427282,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,6.71,5140,1257,1300,1208,1248,1095,222,196,1160,1101
54.066752,-3.163534,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5409,1528,1623,1026,1618,966,605,417,1428,1380
50.874738,-1.368199,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
50.874738,-1.368199,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
50.79132,-0.909647,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5165,1223,1254,1182,1203,1066,258,235,1185,1126
50.792468,-0.936577,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5165,1225,1254,1183,1203,1067,258,233,1185,1125
50.874738,-1.368199,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
50.795178,-0.937935,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5165,1225,1254,1183,1203,1067,258,233,1185,1125
50.874738,-1.368199,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
50.79338,-0.937976,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5165,1225,1254,1183,1203,1067,258,233,1185,1125
50.825812,-0.944339,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.94999999999999,8.45,5165,1224,1254,1187,1203,1071,258,231,1185,1120
50.812118,-1.024134,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.04999999999999,7.15,5160,1231,1262,1192,1210,1076,253,224,1180,1116
50.874738,-1.368199,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1257,1287,1194,1235,1081,236,205,1173,1115
50.810355,-1.028429,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.04999999999999,6.89,5160,1231,1262,1192,1210,1076,253,224,1180,1116
50.806905,-0.941927,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.94999999999999,6.36,5165,1224,1254,1187,1203,1071,258,231,1185,1120
50.738738,-1.188634,2012,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5157,1239,1269,1198,1217,1083,251,214,1177,1110
47.5258,-2.93448,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.33117,-3.13018,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79158,-3.88577,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.33152,-3.13542,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33133,-3.13253,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33152,-3.13542,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33117,-3.13018,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.79158,-3.88577,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.73497,-4.00032,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4753,1365,1715,1590,1663,1470,317,293,773,718
47.33152,-3.13542,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
47.33152,-3.13542,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.76,4777,1291,1805,1588,1753,1461,407,345,797,727
48.32195,-4.37117,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.5258,-2.93448,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
48.32195,-4.37117,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1398,1651,1551,1599,1437,253,228,811,760
47.33117,-3.13018,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.33133,-3.13253,2012,3,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.5258,-2.93448,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1283,1805,1567,1753,1440,407,328,818,748
47.73497,-4.00032,2012,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4753,1365,1715,1590,1663,1470,317,293,773,718
54.03452,-6.129758,2012,4,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1697,1593,1187,1588,1141,558,430,1367,1327
54.03324,-6.129401,2012,4,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1697,1593,1187,1588,1141,558,430,1367,1327
54.03765,-6.099456,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,3.58,5348,1699,1593,1187,1588,1142,558,432,1367,1329
51.421047,0.651455,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,7.56,5413,1152,1063,1055,1012,933,518,365,1433,1254
48.71232,-3.95113,2012,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4861,1373,1540,1498,1489,1384,180,185,881,813
48.8235,-3.0211,2012,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
54.0338,-6.129526,2012,4,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1697,1593,1187,1588,1141,558,430,1367,1327
45.57647,1.1289,2012,4,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49.679,-1.50508,2012,5,"France","HUMAN_OBSERVATION",49.75,-1.54999999999999,8.54,5072,1227,1329,1303,1277,1183,209,199,1092,1005
50.97,1.845,2012,6,"France","HUMAN_OBSERVATION",51.05,1.85000000000001,8.91,5362,1063,1056,1052,1004,918,467,431,1382,1272
50.97,1.845,2012,6,"France","HUMAN_OBSERVATION",51.05,1.85000000000001,8.91,5362,1063,1056,1052,1004,918,467,431,1382,1272
