"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Laeso_seaway","Laeso_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic"
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
69.91145,21.6055,2025,1,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2027,1498,1925,1573,7716,2882,2045,1443
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
54.697008,-1.185472,2025,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,819,747,687,5780,1497,920,866
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2025,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
63.147468,8.296067,2025,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1013,675,911,697,6774,2097,1031,638
51.22636,2.94343,2024,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.02,948,858,778,748,5407,1036,975,917
51.743195,3.879825,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,869,772,699,665,5495,1026,896,831
51.743195,3.879825,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,869,772,699,665,5495,1026,896,831
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.2248,2.95003,2024,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.51,948,858,778,748,5407,1036,975,917
40.452674,-8.805423,2024,3,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2560,2355,2392,2238,3770,1790,2587,2413
42.251113,-8.827738,2024,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2364,2187,2196,2067,3970,1729,2391,2244
51.4,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
67.227284,14.626091,2024,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1544,1125,1442,1186,7270,2539,1562,1074
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.33057,3.19994,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,930,837,760,728,5431,1025,956,896
58.64412,11.22105,2024,4,"Sweden","HUMAN_OBSERVATION",58.65,11.15,4.17,156,155,230,231,6350,1582,117,113
58.70013,11.21822,2024,4,"Sweden","HUMAN_OBSERVATION",58.75,11.15,6.81,167,166,239,241,6359,1593,129,124
58.69964,11.2179,2024,4,"Sweden","HUMAN_OBSERVATION",58.65,11.15,6.78,156,155,230,231,6350,1582,117,113
58.69893,11.21884,2024,4,"Sweden","HUMAN_OBSERVATION",58.65,11.15,6.75,156,155,230,231,6350,1582,117,113
58.69967,11.21756,2024,4,"Sweden","HUMAN_OBSERVATION",58.65,11.15,6.77,156,155,230,231,6350,1582,117,113
69.642631,18.948973,2024,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1879,1432,1776,1500,7575,2830,1896,1378
53.221014,-4.164847,2024,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,8.3,1658,1061,1556,929,5303,1545,1676,1110
60.499771,4.931544,2024,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,606,508,503,466,6369,1853,623,500
51.711457,3.995657,2024,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,665,5502,1018,893,830
50.146867,-5.058319,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1510,1325,1342,1197,4909,1456,1536,1379
54.66551,-5.672583,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.52,1467,1081,1364,950,5403,1724,1484,1123
54.665479,-5.672723,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.52,1467,1081,1364,950,5403,1724,1484,1123
54.665479,-5.672723,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.52,1467,1081,1364,950,5403,1724,1484,1123
54.66551,-5.672583,2024,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.52,1467,1081,1364,950,5403,1724,1484,1123
47.869778,-3.914585,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1675,1454,1507,1333,4734,1310,1701,1512
47.870112,-3.91472,2024,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1675,1454,1507,1333,4734,1310,1701,1512
67.505705,12.0779,2024,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1487,1143,1384,1192,7168,2567,1504,1095
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,869,773,699,666,5495,1028,896,832
51.22962,2.96067,2024,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.04,948,858,778,748,5407,1036,975,917
69.636786,18.002346,2024,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1839,1420,1736,1485,7528,2823,1856,1367
51.948347,1.285756,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,867,796,746,5396,1169,990,924
51.995453,1.268792,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,864,796,743,5396,1173,990,921
51.948347,1.285756,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,964,867,796,746,5396,1169,990,924
69.636786,18.002346,2024,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1839,1420,1736,1485,7528,2823,1856,1367
51.55,3.85,2024,9,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.92,888,788,718,682,5502,1007,914,846
69.642631,18.948973,2024,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1879,1432,1776,1500,7575,2830,1896,1378
68.16745,16.15802,2024,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1664,1242,1561,1306,7380,2650,1681,1190
64.59287,11.28638,2024,10,"Norway","HUMAN_OBSERVATION",64.55,11.35,5.66,1234,813,1131,861,6991,2238,1251,766
51.23157,2.95133,2024,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.35,948,858,778,748,5407,1036,975,917
51.5,3.95,2024,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,899,792,729,687,5513,1003,925,851
51.4,3.7,2024,11,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,11,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,11,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2023,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2023,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.56,3.49,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,901,805,731,696,5460,1029,927,863
51.4,3.7,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
59.860579,5.288151,2023,3,"Norway","HUMAN_OBSERVATION",NA,NA,NA,540,447,438,396,6307,1779,558,444
59.859369,5.283931,2023,3,"Norway","HUMAN_OBSERVATION",NA,NA,NA,540,447,438,396,6307,1779,558,445
69.642631,18.948973,2023,3,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1879,1432,1776,1500,7575,2830,1896,1378
51.5,4.15,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,903,785,733,681,5520,993,929,844
59.268999,6.19035,2023,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,488,367,385,313,6264,1701,505,368
60.08447,6.08515,2023,4,"Norway","HUMAN_OBSERVATION",60.15,6.05000000000001,7.55,576,437,474,402,6353,1797,594,427
58.34841,11.20572,2023,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,123,122,207,206,6333,1548,84,81
51.04325,2.36981,2023,6,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,988,901,819,789,5357,1053,1015,960
68.73055,17.22655,2023,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1749,1314,1646,1380,7461,2718,1766,1261
59.29767,5.71167,2023,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,471,391,369,332,6248,1712,489,394
51.33459,3.20606,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.26,930,837,760,728,5431,1029,956,896
51.33452,3.20611,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.27,930,837,760,728,5431,1029,956,896
51.33319,3.20181,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.06,930,837,760,728,5431,1029,956,896
51.33324,3.201,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.01,930,837,760,728,5431,1029,956,896
51.33324,3.20101,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.01,930,837,760,728,5431,1029,956,896
51.33321,3.20107,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.01,930,837,760,728,5431,1029,956,896
51.22725,2.92021,2023,6,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.51,948,858,778,748,5407,1036,975,917
51.75,3.85,2023,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,869,773,699,666,5495,1028,896,832
54.664343,-5.67026,2023,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,1467,1081,1364,950,5403,1724,1484,1123
54.664343,-5.67026,2023,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,1467,1081,1364,950,5403,1724,1484,1123
59.803819,5.307501,2023,7,"Norway","HUMAN_OBSERVATION",59.85,5.25000000000001,6.06,540,448,438,397,6307,1779,558,446
59.804049,5.308581,2023,7,"Norway","HUMAN_OBSERVATION",59.85,5.25000000000001,6.08,540,448,438,397,6307,1779,558,446
51.22971,2.96104,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.06,948,858,778,748,5407,1036,975,917
51.22996,2.96145,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.08,948,858,778,748,5407,1036,975,917
51.22967,2.96099,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.06,948,858,778,748,5407,1036,975,917
51.22967,2.96099,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.06,948,858,778,748,5407,1036,975,917
51.426,3.717,2023,7,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,12.53,911,810,741,705,5525,995,938,869
51.628711,3.914477,2023,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.85000000000001,5.05,879,782,709,675,5491,1020,906,841
51.628706,3.914571,2023,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.85000000000001,5.05,879,782,709,675,5491,1020,906,841
51.628798,3.914446,2023,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.85000000000001,5.04,879,782,709,675,5491,1020,906,841
51.71136,3.99524,2023,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,665,5502,1018,893,830
54.665056,-5.672105,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.56,1467,1081,1364,950,5403,1724,1484,1123
51.71136,3.99524,2023,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,665,5502,1018,893,830
69.323345,16.133823,2023,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1757,1367,1655,1428,7437,2778,1775,1315
69.416616,17.168907,2023,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1795,1387,1692,1451,7482,2794,1812,1335
50.361854,-4.146959,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1453,1261,1285,1134,4958,1404,1479,1316
51.715126,4.002103,2023,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,865,770,694,664,5508,1018,891,829
51.7079,4.00028,2023,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,865,771,694,665,5508,1018,891,830
51.7079,4.00028,2023,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,865,771,694,665,5508,1018,891,830
54.664343,-5.67026,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,1467,1081,1364,950,5403,1724,1484,1123
54.491112,-5.649472,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.56,1491,1089,1388,958,5376,1712,1508,1132
54.379432,-5.549094,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,7.86,1503,1088,1400,956,5363,1701,1520,1131
54.71053,-5.812919,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.15,1484,1097,1381,966,5393,1729,1501,1139
67.57343,15.13078,2023,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1584,1168,1481,1229,7307,2580,1601,1116
67.57517,15.13265,2023,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1584,1168,1481,1229,7307,2580,1601,1116
63.97123,9.95517,2023,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1127,751,1024,789,6887,2178,1144,707
63.97217,9.95597,2023,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1127,751,1024,789,6887,2178,1144,708
51.23735,2.93157,2023,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.86,948,858,778,748,5407,1036,975,917
51.23734,2.93158,2023,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.86,948,858,778,748,5407,1036,975,917
51.75,3.9,2023,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,664,5502,1026,893,830
51.75,3.9,2023,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,664,5502,1026,893,830
51.75,3.9,2023,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,664,5502,1026,893,830
51.75,3.9,2023,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,664,5502,1026,893,830
51.75,3.9,2023,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,664,5502,1026,893,830
51.04325,2.36981,2023,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,988,901,819,789,5357,1053,1015,960
51.04325,2.36981,2023,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,988,901,819,789,5357,1053,1015,960
68.887466,17.112683,2023,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1739,1330,1636,1395,7451,2735,1756,1277
68.72947,17.31055,2023,10,"Norway","HUMAN_OBSERVATION",68.75,17.25,3.35,1749,1316,1646,1382,7461,2720,1766,1263
66.69962,13.62807,2023,10,"Norway","HUMAN_OBSERVATION",66.75,13.55,6.58,1454,1065,1352,1122,7186,2484,1472,1015
58.53687,11.02381,2023,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,146,143,218,217,6338,1570,109,104
49.48892,0.11775,2023,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1227,1131,1059,1017,5173,1084,1253,1189
59.87137,5.72635,2023,11,"Norway","HUMAN_OBSERVATION",59.85,5.65000000000001,4.89,540,431,438,384,6316,1772,558,426
69.636786,18.002346,2023,11,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1839,1420,1736,1485,7528,2823,1856,1367
59.2298,6.00238,2023,12,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,9.37,472,371,369,310,6248,1692,489,375
59.22565,5.99222,2023,12,"Norway","HUMAN_OBSERVATION",59.15,5.95000000000001,8.76,472,371,369,310,6248,1692,489,375
51.4,3.7,2022,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
51.4,3.7,2022,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,908,812,738,705,5463,1017,935,871
47.29958,-2.53633,2022,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1795,1443,1627,1327,4765,1196,1821,1502
