"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","TZS_seaway","TZS_geodesic"
52,6.1,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.8,4.4,2024,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,32.7,1477,1002,1906,1467
51.1,6,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.1,6.05,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.1,6,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.1,6.05,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.9,5.7,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.9,5.7,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.9,5.7,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.9,5.7,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,5.85,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.1,6,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.1,6,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.1,6,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.8,4.65,2024,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,47.65,1464,992,1893,1454
52.15,4.4,2024,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,11.64,1452,981,1881,1441
51.85,6.45,2024,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.6,4.4,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,4.25000000000001,19.67,1554,1022,1984,1509
51.10516,4.14163,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,28.28,1563,1026,1992,1517
50.78833,3.4851,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.77,1576,1096,2006,1570
50.7915,3.49787,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.76,1576,1096,2006,1570
50.79093,3.49986,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.87,1576,1096,2006,1570
50.79093,3.49986,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.87,1576,1096,2006,1570
50.79093,3.49986,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.87,1576,1096,2006,1570
50.79093,3.49986,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.87,1576,1096,2006,1570
50.79093,3.49986,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.87,1576,1096,2006,1570
50.79093,3.49986,2024,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,66.87,1576,1096,2006,1570
46.426602,30.767555,2024,4,"Ukraine","HUMAN_OBSERVATION",46.45,30.85,6.84,Inf,1239,Inf,1572
46.475271,30.766085,2024,4,"Ukraine","HUMAN_OBSERVATION",46.45,30.85,7.02,Inf,1239,Inf,1572
46.477499,30.765556,2024,4,"Ukraine","HUMAN_OBSERVATION",46.45,30.85,7.16,Inf,1239,Inf,1572
52.432022,10.965405,2024,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.429384,13.122082,2024,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.430062,13.1208,2024,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.430062,13.1208,2024,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
55.632835,12.530962,2024,4,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,450,413,880,790
54.154806,11.897702,2024,4,"Germany","HUMAN_OBSERVATION",54.25,11.85,11.04,489,443,951,929
50.9,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
53.35,6.15,2024,4,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,11.13,1281,827,1711,1262
52.55,5.85,2024,4,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,68.77,1345,896,1774,1336
52.35,4.85,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,23.22,1427,961,1857,1416
51.75,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,17.23,1511,1021,1941,1495
51.75,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,17.23,1511,1021,1941,1495
51.75,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,17.23,1511,1021,1941,1495
52.4,4.85,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,21.11,1427,961,1857,1416
51.8,4.4,2024,4,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,32.7,1477,1002,1906,1467
52.35,4.85,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,23.22,1427,961,1857,1416
52.4,4.85,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,21.11,1427,961,1857,1416
51.8,5.85,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.75,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,17.23,1511,1021,1941,1495
51.55,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.45,4.25000000000001,11.66,1554,1022,1984,1509
51.8,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.85,4.05000000000001,18.08,1500,1017,1930,1487
51.75,5.4,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,97.21,1427,961,1857,1416
51.5,3.75,2024,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.75000000000001,16.7,1529,1044,1958,1517
51.75,5.4,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,97.21,1427,961,1857,1416
51.2,6.05,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.2,6.05,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.2,6,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.8,5.85,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.95,5.1,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,67.13,1427,961,1857,1416
52.3,4.6,2024,4,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,11.62,1440,971,1869,1429
51.894644,7.643361,2024,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.9,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,6.4,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,6.4,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.9,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.05,5.1,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,58.2,1427,961,1857,1416
50.9,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.85,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.85,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.25,6.1,2024,4,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
51.75,4.3,2024,4,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,17.23,1511,1021,1941,1495
51.8,5.35,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,90.69,1427,961,1857,1416
52.05,5.15,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,60.45,1427,961,1857,1416
52.05,5.15,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,60.45,1427,961,1857,1416
52.05,5.15,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,60.45,1427,961,1857,1416
51.8,4.4,2024,4,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,32.7,1477,1002,1906,1467
52.35,5.2,2024,4,"Netherlands","HUMAN_OBSERVATION",52.75,4.65000000000001,58.04,1393,944,1823,1389
50.85,5.7,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.1,4.6,2024,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,23.88,1452,981,1881,1441
52.9,5,2024,4,"Netherlands","HUMAN_OBSERVATION",52.95,4.95000000000001,6.5,1363,919,1792,1359
52.9,5,2024,4,"Netherlands","HUMAN_OBSERVATION",52.95,4.95000000000001,6.5,1363,919,1792,1359
52.35,6.65,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.35,5.65,2024,4,"Netherlands","HUMAN_OBSERVATION",52.95,5.05000000000001,78.12,1360,912,1790,1354
52,5.25,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,69.19,1427,961,1857,1416
52.4,4.9,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,24.4,1427,961,1857,1416
52.4,4.65,2024,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,8.78,1427,961,1857,1416
52.593775,7.280678,2024,4,"Germany","HUMAN_OBSERVATION",53.35,6.95000000000001,87.05,1279,778,1708,1230
60.357208,21.917913,2024,4,"Finland","HUMAN_OBSERVATION",60.35,21.85,3.82,685,684,101,96
51.97,5.83,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.46,5.63,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.46,5.63,2024,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.11526,4.24697,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,26.13,1563,1026,1992,1517
51.20551,4.37093,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,18.16,1563,1026,1992,1517
51.20551,4.37093,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,18.16,1563,1026,1992,1517
51.20551,4.37093,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,18.16,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
50.92028,4.05999,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,49.64,1563,1026,1992,1517
51.00327,3.86759,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,38.62,1558,1052,1987,1536
51.00327,3.86759,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,38.62,1558,1052,1987,1536
50.87454,4.07703,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,54.29,1563,1026,1992,1517
50.87454,4.07703,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,54.29,1563,1026,1992,1517
50.87454,4.07703,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,54.29,1563,1026,1992,1517
50.87454,4.07703,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,54.29,1563,1026,1992,1517
50.87454,4.07703,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,54.29,1563,1026,1992,1517
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.16406,5.69502,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.04837,4.06934,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,35.86,1563,1026,1992,1517
51.1171,4.56475,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,33.96,1563,1026,1992,1517
51.11667,4.56357,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,33.95,1563,1026,1992,1517
51.11665,4.56359,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,33.95,1563,1026,1992,1517
51.11711,4.56479,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,33.96,1563,1026,1992,1517
51.11669,4.56367,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,33.95,1563,1026,1992,1517
51.11689,4.56375,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,33.94,1563,1026,1992,1517
51.2475,5.21583,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.90151,4.70672,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,59.25,1563,1026,1992,1517
51.1286,4.32216,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,25.15,1563,1026,1992,1517
50.83438,3.27189,2024,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,54.89,1595,1120,2025,1593
51.29688,4.54484,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,21.35,1563,1026,1992,1517
50.92863,5.71159,2024,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
58.72491,17.48073,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,481,378,351
58.70993,17.48734,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,480,378,352
58.70804,17.49209,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,479,378,352
58.70696,17.47461,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,479,378,353
58.74528,17.38191,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,485,384,356
58.74442,17.38779,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,484,384,356
58.74442,17.38779,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,484,384,356
58.74043,17.38006,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,484,384,356
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
51.02935,3.66722,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.9,1558,1052,1987,1536
50.94904,3.64514,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,46.87,1558,1052,1987,1536
50.94904,3.64514,2024,4,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,46.87,1558,1052,1987,1536
54.763172,11.866263,2024,5,"Denmark","HUMAN_OBSERVATION",54.85,11.75,12.21,479,447,931,886
52.456172,13.6033,2024,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.456219,13.603468,2024,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.401051,6.895751,2024,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
58.805936,23.463023,2024,5,"Estonia","HUMAN_OBSERVATION",NA,NA,NA,578,568,113,116
